district_id,district,region,ecological_zone,spatial_unit,incidence,parasitemia,itn_coverage,water_access,sanitation,u5mr,mort_rate,pop_density,high_burden,bv_lisa_quadrant,gi_z_score,gi_classification,xgb_risk_score,xgb_risk_tier,data_source_incidence,data_source_parasitemia,data_source_itn,data_source_wash,data_source_u5mr,analysis_year,version,latitude,longitude
203,ADANSI NORTH,ASHANTI,Coastal/Urban,261-district (Ghana 2018 administrative),123.6,17.042293994885302,44.26365030559853,87.6226875462676,61.60744001269087,49.07707182207544,23.775008930843608,134.4431941333478,0,0,-1.1900766783399095,Not Significant,0.037611633535539785,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.3006124,-1.5897139446089
204,OBUASI EAST,ASHANTI,Coastal/Urban,261-district (Ghana 2018 administrative),142.5,25.72884906686096,46.7377485993254,90.7322225064344,65.58432090380104,97.91420918194976,22.16332423055337,2.1931554602581684,0,0,-0.9155494334560561,Not Significant,0.12314146418825424,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.1796409,-1.60356394182495
205,AFIGYA KWABRE NORTH,ASHANTI,Coastal/Urban,261-district (Ghana 2018 administrative),112.3,29.098554062112754,43.18260950655085,77.64867911808899,54.08456003923895,91.28032548433261,26.995976720062952,135.3013720550813,0,2,-1.5614412249058822,Not Significant,0.31716453549409207,Moderate,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),7.03891495,-1.62667127242319
206,KUMASI METROPOLITAN,ASHANTI,Coastal/Urban,261-district (Ghana 2018 administrative),120.3,31.000670124955118,44.717682985295454,83.1698555727413,53.011783886412545,81.69405443516352,19.805478926983398,435.6732851531724,0,0,-1.2424914942215937,Not Significant,0.1859199451140884,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.698152,-1.621229
207,OFORIKROM MUNICIPAL,ASHANTI,Coastal/Urban,261-district (Ghana 2018 administrative),134.2,35.62885300255735,52.96135147331664,84.19932715224921,65.0082835920857,78.47307861206909,21.11130824731301,95.09055030678938,0,0,-1.101603443021891,Not Significant,0.21536744753226056,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.672717,-1.5504236985326
208,ASOKWA  MUNICIPAL,ASHANTI,Coastal/Urban,261-district (Ghana 2018 administrative),122.0,25.624275975154088,36.97581324715318,84.58012689677311,73.8953613551184,70.05389169299721,13.951315196547945,136.56295673304507,0,0,-1.2203731853920887,Not Significant,0.06652947460806768,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.6739843,-1.6026178
209,OLD TAFO MUNICIPAL,ASHANTI,Coastal/Urban,261-district (Ghana 2018 administrative),135.6,23.010004358057305,36.128631055826766,77.1760408603641,66.59415624169722,91.3350794116071,22.51485756789293,229.01626342769515,0,2,-1.0991871571833736,Not Significant,0.20467152529285565,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.74083555,-1.60465968075918
210,SUAME MUNICIPAL,ASHANTI,Coastal/Urban,261-district (Ghana 2018 administrative),115.3,16.15725147972276,60.891781279022325,78.68145472315067,72.22547370001017,102.77468894064107,23.76257034739917,4.1949282057081945,0,0,-1.3633057861474605,Not Significant,0.13069597432676552,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.738487,-1.62476687694823
211,JUABEN MUNICIPAL,ASHANTI,Coastal/Urban,261-district (Ghana 2018 administrative),124.8,21.673995868469614,37.990828227528525,79.59437839702353,54.81162075373914,97.48455473347042,20.667040549862584,239.86065985417318,0,0,-0.6643032188647781,Not Significant,0.1808753039952025,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.0721368,-0.260652306105858
212,ABLEKUMA CENTRAL MUNICIPAL,GREATER ACCRA,Coastal/Urban,261-district (Ghana 2018 administrative),68.1,12.652529441322457,59.94766715761612,88.27244203336254,84.88836066415467,42.39565495524415,12.119833049891035,668.1163208017692,0,2,-2.9974584855508772,Coldspot 99%,0.013950232526922832,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.5541808,-0.24078224491606
213,KORLE KLOTTEY MUNICIPAL,GREATER ACCRA,Coastal/Urban,261-district (Ghana 2018 administrative),54.2,7.541073202624171,59.595830019720985,89.93504399508352,81.87766201676652,62.14891781396399,13.773626173607484,383.8884432759391,0,2,-3.1539594606302304,Coldspot 99%,0.0031761920278049315,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.55901944999999,-0.19823054970895
214,ABLEKUMA NORTH MUNICIPAL,GREATER ACCRA,Coastal/Urban,261-district (Ghana 2018 administrative),69.4,9.342724000574433,63.00470161442618,100.00393547950986,75.67872092683278,35.80540570194806,13.420314973591223,145.21494803196612,0,2,-2.9587979121345995,Coldspot 99%,0.0022428586944715978,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.58719365,-0.263259064824942
215,AYAWASO NORTH MUNICIPAL,GREATER ACCRA,Coastal/Urban,261-district (Ghana 2018 administrative),41.5,16.103818024834723,48.86135582310227,90.38730214885234,82.85866807171537,66.29244427854245,15.521647909839347,45.678715075047414,0,2,-3.310832171992433,Coldspot 99.9%,0.002461182281216237,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.5908829,-0.199044848506062
216,AYAWASO EAST MUNICIPAL,GREATER ACCRA,Coastal/Urban,261-district (Ghana 2018 administrative),70.5,10.284623359641675,59.45513491007859,92.08849590885922,70.07247221754733,80.21161212502224,11.30633656091613,340.6596487336721,0,2,-2.922181888273991,Coldspot 99%,0.017931604245225687,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.5828425,-0.194266228463183
217,OKAIKWEI NORTH MUNICIPAL,GREATER ACCRA,Coastal/Urban,261-district (Ghana 2018 administrative),69.0,22.166872790973564,51.091145433992224,88.87812548842338,80.42069514605768,47.03941885302026,12.561720814591805,9.95848053018183,0,2,-2.7611205143607416,Coldspot 99%,0.0007368421052631578,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.653307048275861,-0.1885558633617898
218,GA NORTH MUNICIPAL,GREATER ACCRA,Coastal/Urban,261-district (Ghana 2018 administrative),53.6,2.886583019423166,60.30809968653058,100.81668792849179,79.99229431643485,56.96496304716656,13.314061662406447,441.0450286011266,0,2,-2.7467190397596184,Coldspot 99%,0.00878485003646294,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.669162,-0.333376
219,WEIJA GBAWE MUNICIPAL,GREATER ACCRA,Coastal/Urban,261-district (Ghana 2018 administrative),55.0,11.489472943828329,65.19037914260834,91.63942449446897,79.19719858606139,68.68353500449423,3.517044585340483,327.7013115976826,0,2,-3.148197548246074,Coldspot 99%,0.0031761920278049315,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.55414475,-0.296466750643799
220,KROWOR MUNICIPAL,GREATER ACCRA,Coastal/Urban,261-district (Ghana 2018 administrative),57.9,6.410733324758174,56.65069059837729,97.11621904186636,75.61380983282027,68.77561887903289,15.994779150144153,470.8380514495456,0,2,-3.0091681784606146,Coldspot 99%,0.010561130097972205,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.60941925,-0.0769277820845922
221,TEMA METROPOLITAN,GREATER ACCRA,Coastal/Urban,261-district (Ghana 2018 administrative),82.7,16.64004142685283,56.691625982047135,79.95347989912628,76.85763909053829,49.24278315370244,18.052817892913897,219.01446670781084,0,2,-2.6861293486649895,Coldspot 99%,0.0028330987897551368,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.6698,-0.01657
222,EAST GONJA MUNICIPAL,SAVANNAH,Guinea/Sudan Savannah,261-district (Ghana 2018 administrative),271.5,59.8326467237942,27.811320006991956,68.45934081299333,30.0420510175811,147.3038309058835,47.33216957540269,41.79678490912851,0,4,2.182129011523169,Hotspot 95%,0.4191795338874196,Moderate,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),8.347473,-0.7895018232454
223,ABLEKUMA WEST MUNICIPAL,GREATER ACCRA,Coastal/Urban,261-district (Ghana 2018 administrative),58.4,10.311041753750578,53.21871569742689,87.19148812365059,68.52499483714178,53.87948480318614,7.788380480100715,253.4930228484191,0,2,-3.1236629535780516,Coldspot 99%,0.001813765182186235,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.5431939,-0.26615017413473
224,AYAWASO CENTRAL MUNICIPAL,GREATER ACCRA,Coastal/Urban,261-district (Ghana 2018 administrative),65.9,4.125902614432938,50.317311855184165,83.5100653273132,78.46003675327515,73.58433767366965,4.993176636782748,201.4947134871005,0,2,-2.9939269908638133,Coldspot 99%,0.007997291322368722,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.59137939999999,-0.212668442666915
225,ACCRA METROPOLIS,GREATER ACCRA,Coastal/Urban,261-district (Ghana 2018 administrative),63.3,15.153972888589163,56.29444507843926,88.51757522250911,77.30455888225552,52.008475159182495,15.781700849541815,119.7745145435663,0,2,-3.0058225519149757,Coldspot 99%,0.002206060606060606,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.653307048275861,-0.1885558633617898
226,ANLOGA,VOLTA,Transitional Forest-Savannah,261-district (Ghana 2018 administrative),224.9,34.97431898716049,34.9318916859695,62.63694477247428,37.06470687424135,64.79427585581276,33.57528033900444,201.0289719202898,1,0,0.7002023199463442,Not Significant,0.6612098947680382,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.7936484,0.8984702
227,SEKONDI TAKORADI METROPOLIS,WESTERN,Forest,261-district (Ghana 2018 administrative),119.1,46.38132402049503,39.250422883751924,77.93610767234075,66.64043587019873,105.4915872003419,24.170146193021697,46.73465382822819,0,0,-1.122048938578576,Not Significant,0.31331916100479684,Moderate,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.271118085714284,-2.041238893063938
228,KWAHU SOUTH,EASTERN,Forest,261-district (Ghana 2018 administrative),115.7,38.36178767799082,37.81621526106573,64.80283559470723,49.0289151606938,97.74383203874477,27.128438784741597,132.46329557264602,1,0,0.3377594441687438,Not Significant,0.5068686528355528,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),8.25846,0.508747
229,ASENE AKROSO MANSO,EASTERN,Forest,261-district (Ghana 2018 administrative),150.5,41.90732280571427,33.19461170596707,82.34555084953466,51.962204316306085,102.05467375000649,29.291792375814317,165.77671136288384,1,0,-0.47633592049947143,Not Significant,0.6006688132572421,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.3185767287878765,-0.4532587647160633
230,UPPER MANYA,EASTERN,Forest,261-district (Ghana 2018 administrative),162.3,42.91184681354125,36.21824395452259,72.54228979290113,47.01266542229948,101.47611393154055,24.937645785710203,75.3358051093726,1,0,-0.2743043455418401,Not Significant,0.5064627213619817,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.40201115,-0.134429386146108
231,ACHIASE,EASTERN,Forest,261-district (Ghana 2018 administrative),146.1,29.23029765815177,36.76425093238597,72.5761716482689,52.194800584533134,76.85785833684118,31.921614017476777,87.48216622352193,0,3,-0.4031109675489568,Not Significant,0.3222000627564116,Moderate,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.8354534,-0.9966928
232,OKERE,EASTERN,Forest,261-district (Ghana 2018 administrative),162.5,43.64695588885025,36.72993849254073,84.9733816073116,44.87382690736386,115.09223974532742,29.77848086222847,84.38506068663237,0,0,-0.46835068518892475,Not Significant,0.38430902521979465,Moderate,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.04034605,-0.127770489495342
233,YILO KROBO,EASTERN,Forest,261-district (Ghana 2018 administrative),168.9,37.30388967663695,41.89590591915051,74.21855254866989,53.5654919978442,109.41304547641042,29.152614070601157,32.91403999538626,0,0,-0.2157558809931508,Not Significant,0.31283181608857386,Moderate,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.1564095,-0.167401779755807
234,ATIWA WEST,EASTERN,Forest,261-district (Ghana 2018 administrative),167.6,28.508734921440055,51.629043551493055,78.14204267643036,45.865240932173315,92.958025355169,23.954429828171058,49.21539128445025,0,0,-0.26129357564213135,Not Significant,0.17368887679367342,Very Low,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.20778059999999,-0.635808682575408
235,NEW JUABEN NORTH MUNICIPAL,EASTERN,Forest,261-district (Ghana 2018 administrative),143.4,43.99361572296924,55.05069312440093,80.08925843978939,48.52438689154283,99.60961876779905,22.97546664478245,84.00089931798136,0,0,-0.47504193828020336,Not Significant,0.3817019641681958,Moderate,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.1364245,-0.312846157003848
236,FANTEAKWA NORTH,EASTERN,Forest,261-district (Ghana 2018 administrative),162.5,50.14180619523427,35.96682131256395,67.63159378644046,53.90973259819837,95.28109538184485,25.418002550751172,129.85092128098995,0,0,-0.3109203694024486,Not Significant,0.43401064998794214,Moderate,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.49761694999999,-0.362546050326661
237,BIRIM NORTH,EASTERN,Forest,261-district (Ghana 2018 administrative),140.9,37.77665304345787,42.967321342633596,73.42724154779131,46.36681463615384,92.289536044408,25.695129928155676,156.4427245403906,0,0,-0.749383315022633,Not Significant,0.482348353024659,Moderate,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.3681437,-1.02271793293055
238,ASUOGYAMAN,EASTERN,Forest,261-district (Ghana 2018 administrative),144.1,50.92891937007187,43.61365420476119,66.97569289350422,60.38314433849777,88.05615226903785,29.435636307412857,205.2354808692481,1,0,-0.2505132234395152,Not Significant,0.6638977662380002,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.36279085,0.0952598707485648
239,KWAHU EAST,EASTERN,Forest,261-district (Ghana 2018 administrative),146.4,43.78268225586663,27.001656791383432,66.585981904979,46.70031628887889,94.41174631028616,31.227697235245667,910.5400364119048,1,0,-0.7848841300346951,Not Significant,0.6651090312174618,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.73342465,-0.81009459846416
240,KWAHU WEST,EASTERN,Forest,261-district (Ghana 2018 administrative),157.6,42.456857738413326,31.73629075433515,65.5912198933787,49.765306155381296,92.06743226641345,27.277585688833497,101.33458155126674,1,0,-0.42244125425709483,Not Significant,0.5183101818141201,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.49118254999999,-0.728456087972531
241,LOWER MANYA,EASTERN,Forest,261-district (Ghana 2018 administrative),118.3,44.649399622115546,33.18534513354155,75.00434063001649,66.0414333090885,81.67233861326888,18.465204083105274,172.13426713660056,0,0,-0.8722421565041681,Not Significant,0.3785281646083387,Moderate,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.2127831,-0.0404975690174626
242,NSAWAM ADOAGYIRI,EASTERN,Forest,261-district (Ghana 2018 administrative),164.5,52.311060383604485,29.1534513354155,73.3848189631846,51.6694844806758,89.63899967612551,33.01598234772233,44.96541844873325,1,1,-0.9155494334560561,Not Significant,0.6417585047854442,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.81791215,-0.36426765
243,AKWAPEM SOUTH,EASTERN,Forest,261-district (Ghana 2018 administrative),151.8,40.439210111902824,47.76929033325007,73.07573070816572,53.151723434675574,90.87692885411144,26.969317919405214,165.70623627311963,1,0,-0.4796886418158128,Not Significant,0.6618591518831574,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.3185767287878765,-0.4532587647160633
244,DENKYEMBOUR,EASTERN,Forest,261-district (Ghana 2018 administrative),157.3,37.598731588939344,47.90560409648983,72.6515108396256,61.25567734894905,92.56694802286009,22.1397007232017,397.7832325742947,0,0,-0.38730862296525714,Not Significant,0.44340039513286134,Moderate,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.3185767287878765,-0.4532587647160633
245,KWAEBIBIREM,EASTERN,Forest,261-district (Ghana 2018 administrative),134.4,38.431456192193174,38.206173153273284,79.58393708297824,38.73603122366995,146.75053636828247,30.56759704154056,101.249972835717,0,0,-0.8023557353285891,Not Significant,0.35691678465061993,Moderate,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.23359759999999,-0.87590978580917
246,KWAHU AFRAM PLAINS SOUTH,EASTERN,Forest,261-district (Ghana 2018 administrative),147.2,43.335616489997136,47.34994495909634,75.78793948902408,56.122661000076995,93.38366232965855,27.47667046702432,142.5737677724818,1,0,-0.6335874629152249,Not Significant,0.5313329358541836,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.8854777,-0.460380290065423
247,KWAHU AFRAM PLAINS NORTH,EASTERN,Forest,261-district (Ghana 2018 administrative),145.1,46.67018432297212,49.361602803178705,57.45223671086103,59.380648422530456,105.20984519735833,27.481734259596085,90.6402918738211,1,0,-0.27504781810753703,Not Significant,0.5166545868566375,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.8753584,0.0047456123339843
248,SUHUM MUNICIPAL,EASTERN,Forest,261-district (Ghana 2018 administrative),164.9,46.24513784137396,32.71155212343278,75.54731074040312,44.27739930955046,75.5029592764881,23.809625215569195,361.73887180654884,1,0,-0.20943636418472067,Not Significant,0.5243485863446862,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.035885,-0.4552751
249,AYENSUANO,EASTERN,Forest,261-district (Ghana 2018 administrative),162.3,42.63270756377119,47.699541025023855,77.39686786552784,45.43020414402585,109.02539709113827,29.1904442533561,269.5729077563337,1,0,-0.2157558809931508,Not Significant,0.5328016840758275,High,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.94469995,-0.449937193103216
250,ABUAKWA SOUTH,EASTERN,Forest,261-district (Ghana 2018 administrative),165.8,46.68810257064963,44.50236826275224,78.79194189506994,51.5109346172531,85.1647442577114,26.454464562633706,83.78596983007205,0,0,-0.1979125394164067,Not Significant,0.31050897251273535,Moderate,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.1727705,-0.470361048613095
251,UPPER WEST AKIM,EASTERN,Forest,261-district (Ghana 2018 administrative),137.9,37.79396239350962,34.34585087824685,67.11787997027282,37.254716568404135,95.22601473015926,26.368492214935536,99.6176274418534,0,0,-1.0183345156637544,Not Significant,0.49502597046997465,Moderate,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.80678025,-0.540057196199224
252,WEST AKIM,EASTERN,Forest,261-district (Ghana 2018 administrative),157.9,46.42820059542685,30.93594186116633,67.37363259332659,49.162810239413986,80.30585802253205,28.52834390503635,87.82546064049498,0,0,-0.29716612693704203,Not Significant,0.46283933318454945,Moderate,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),5.9070609,-0.68318054757923
253,AKYEM MANSA,EASTERN,Forest,261-district (Ghana 2018 administrative),144.0,28.591307300287443,47.03240315206913,66.87147731610487,51.42326200960436,102.10231025303233,30.425165338959783,119.2734435323573,0,0,-0.5614355431424706,Not Significant,0.34238671259187425,Moderate,WHO GHO / DHIMS2 2018-2022,Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 (spatially disaggregated),Ghana DHS 2014 / JMP,Ghana DHS 2014 / Census 2021,2022,v1.1 | May 2026 (Guan added),6.3185767287878765,-0.4532587647160633
